"id","date","user","text"
1467967862,2027-09-10,"atothebed","@clarianne @Knot2serious APRIL 9TH ISN'T COMING SOON ENOUGH "
1467968140,2027-09-11,"Trampolinia","@hannahsix cream for his eye and he may have herpes - not ocular herpes, but a different strain.    He's doing okay though."
1467968155,2027-09-12,"mia_19","gotta repeat  whole art folio cuz old one with a whole terms work got wet "
1467968402,2027-09-13,"Themfc","I'm ready for the weekend already. It's only Monday. "
1467968584,2027-09-14,"zyree","@lovebscott umm nope..think im an insomniac ..plus i got the flu...i'lll be sleepin like a phuckin fish outta water any minute now! "
1467968722,2027-09-15,"seaglopur","has Finland sleeping for the night, not really enough time "
1467968741,2027-09-16,"davejohnson","@lunafiko can't wait to try em but prolly have to wait until next weekend at the earliest "
1467968785,2027-09-17,"JenniferRowden","Shiner is taking up all my bed and blankets! "
1467968979,2027-09-18,"atothebed","@clarianne APRIL 9TH ISN'T COMING SOON ENOUGH "
1467969001,2027-09-19,"Trissies","wants to cry "
1467969172,2027-09-20,"fishliver","I need to go to the bank tomorrow before I go broke... "
1467969478,2027-09-21,"michellepolus","This earthquake in italy has me sadden.  it's only three hours away from naples, where my family is "
1467969551,2027-09-22,"Liinaadee","i should be sleeping, i have a stressed out week coming to me. "
1467969625,2027-09-23,"Pathia","@dragoneer Yea   I am working tp hack my server to do the 12player thing for folks"
1467969654,2027-09-24,"SER99","has hurt her ankle!! and is going to the dr "
1467970550,2027-09-25,"druck21","@raymondroman oh noes. how did you manage to send something to the trash can AND empty it without noticing! i feel for ya "
1467970648,2027-09-26,"Fletcher_Girl","Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper "
1467970783,2027-09-27,"broski12","doing make up shit "
1467970917,2027-09-28,"lene","Photoshop, I hate it when you crash "
1467971318,2027-09-29,"wiwiwinDra","vacations makes me feel sick! "
1467971407,2027-09-30,"richarizard","you shouldn't have gone "
1467971977,2027-10-01,"LFTA","listening to Murd and 9th wonder- just chillen out missing my crazy sex life  "
1467972017,2027-10-02,"_CheshireKat","@louie094: shooting!?!! be careful, luisa "
1467972262,2027-10-03,"Smith_Cameron","@hillary006 I'm sure everyone has ruined my gift to you  Whitney has my serious Cell #...We doing easter as well?"
1467972493,2027-10-04,"HeidiCortez","is at Beso in Hollywood... so tired "
1467972750,2027-10-05,"rosalie_belle","I don't want to wake up early tomorrow.  Damn you, work!"
1467972931,2027-10-06,"cmsebest","just finished watching the movie Prayers for Bobby. Broke my heart "
1467978564,2027-10-07,"saltypond","@syekr is myki really horrible? "
1467978585,2027-10-08,"NahStarSeeYa","@stephenkruiser i had 2 put my dog down today too  someone ran her over"
1467978803,2027-10-09,"CacheAdvance","@NevadaWolf Sorry to hear about your DNF run tonight. Always a risk to get bad coords on an FTF!! "
1467978846,2027-10-10,"smeykunz","@Honey3223 I did get some disgruntled people when I wrote my ESN, but the 1000 hits in one day made up for it. Bill pulls in 250 tops "
1467979094,2027-10-11,"widyatarina","@moony394 OHH! OMG. LMAO. I'm crying right now, LOL! KUTNERRRR was the best! "
1467979143,2027-10-12,"dofumon","came back from running and took a shower...why does my lower stomach still hurt after exercising? "
1467979291,2027-10-13,"MeghTW","watching Fallon with mom and working on a project...school is hard "
1467979353,2027-10-14,"whatevershesaid","56 min till home time and counting! I have a craving to visit the MAC store but they will have closed by the time I get there "
1467979479,2027-10-15,"ROSJewelry","@stephenkruiser I am so sorry to hear that!  Take care!"
1467979491,2027-10-16,"TeresaUlring","@PaulColes  hmmm...greed is good when it motivates the individual to do better-not so much when it takes away from others "
1467979676,2027-10-17,"danicag","@GABBYiSACTiVE brat! You have to rub it in, don't you.... I want a mocha "
1467979782,2027-10-18,"widyatarina","KUTNERRRR!  WHY??? WHY??????  And to think that 13 is still on the show?? UGH. Kutner/Kal Penn - you've been the bright star in Ho ..."
1467979881,2027-10-19,"joshray","@redvinylgirl my mom has it. I wish you the best of luck "
1467980053,2027-10-20,"xGabii","I so hate homeworks -.- My head hurts so bad "
1467980251,2027-10-21,"_LadyT_","got the ebay blues! item i want jumped from no bidders to over $100 in an hour.. still has 3 hours to go. i'd better not get my hopes up "
1467980262,2027-10-22,"ACTinglikeamama","@gigdiary I know -  was a little depressed that we ate so much last night there were no leftovers today "
1467980679,2027-10-23,"Nasef","well the pc in my living room suffered a fatal partion lost, all my itunes library is gone.. and some docs with pics.... "
1467980858,2027-10-24,"Casey_Szulc","sad day: manu out for the season "
1467981007,2027-10-25,"fleurybanery","@stephenkruiser You poor spunky...its so sad...my Rotti made it to 10 and I had to go down the same path....I know how you feel "
1467981027,2027-10-26,"maTERIALfemme","im sooo sad right now  i need a hug"
1467981326,2027-10-27,"KatieJonas3000","wants her step brother home  im so worried, you dont even know. i hope he knows how much i care for him..."
1467981408,2027-10-28,"deannathach","@heidimontag just got done watching the hills! loved it! excited for the next episode! and im sad this is the last season! "
1467981468,2027-10-29,"Roses_Are_Red","@ryanmwilson aww that stinks!  *hugs*"
1467981584,2027-10-30,"triner","I'm tired. I feel like crap. And the world feels all crummy. Make me happy, USB disco mouse. "
1467981695,2027-10-31,"giselle88","i dont want to believe what im reading...buu,so sad "
1467981897,2027-11-01,"YoungStew123","Wondering why gamebattles is down "
1467982038,2027-11-02,"The_Book_Thief","White trash vs us... We were outnumbered.  http://twitpic.com/2y3jp"
1467982039,2027-11-03,"TeresaUlring","@emitstop So true, I have it and don't use it "
1467982077,2027-11-04,"mcdoogie","Spring break is here at last, but no one is here to celebrate "
1467982235,2027-11-05,"Superneej","Morning! Bah Car won't start.. waiting for the ANWB.... "
1467982281,2027-11-06,"A_Gael","@katebornstein which is pretty anti memorial tattoos   but for all but the strictest, there's no official BAN, just disapproving family"
1467982442,2027-11-07,"Flipdesign","Balamurugan, a longterm member of the team is leaving this month. We'll miss working with him  hope he does well in his next venture"
1467982606,2027-11-08,"shesaywat","@JustGelo Its sad knowing how they found her body. What a crazy world we live in. No child deserves that ya know. "
1467982607,2027-11-09,"ValerieFlynt","I wanna rock a Maxi dress @ Coachella, but lacking funding "
1467982718,2027-11-10,"alexleebehan","Of course the baby is screaming in the crib the night before my first day back at work.  So I let him cry it out? Boooo"
1467982795,2027-11-11,"TiffinyB","I am home missing my baby  Busy week ahead Fri is a chill day with my guy and kids, Egg hunt Sat, Spiral and DMB Sat night and Easter!"
1467983247,2027-11-12,"MichaelPe","@FollowSavvy I never found her. everytime I click on her twitter thing through your myspace..... it goes to some dude's page "
1467983249,2027-11-13,"jennygacy","@stephenkruiser that's horrible  sorryto hear that."
1467983568,2027-11-14,"P_licious","@David_Henrie i cant find it! it says dtmafiaofficial doesnt exist!there's jus 1 dtmafia i found n u dun seem to b followin it  wht to do?"
1467983745,2027-11-15,"itsviolet","i thought you would support me on this "
1467983950,2027-11-16,"Nessie","augh, eff sarth  i stole some of MIL's nail polish, its pretty! =o"
1467984364,2027-11-17,"suzi98babe","Wishes I was on the Spring Fling Tour with Dawn &amp; neecee Sigh  G'knight"
1467984605,2027-11-18,"idiom","The Hoyts Distribution NZ website isn't working for me. Great. And it HAS to be like this when I need it most "
1467984655,2027-11-19,"dreaaa","@crummyasshole i don't like that they only had him in the first movie  cillian murphy is hot "
1467985031,2027-11-20,"Lydisquidie","wishes for good old cartoons to come back. ie: Captain Planet! Where's Wally! Daria! (sadness  )"
1467985114,2027-11-21,"gladyschock","not feeling v good abt myself "
1467985153,2027-11-22,"Drama_Queen101","i just got a text from sarah "
1467985155,2027-11-23,"hoosfoos","Another day at centre point - this time an early start so guessing train will be rammed with commuters "
1467985166,2027-11-24,"rick93662","Four games this fall: Modern Warfare 2, Halo 3 ODST, Brutal Legend, and Bioshock 2 I need more cash "
1467985185,2027-11-25,"niffyat","@d_castillo ugh, that's disconcerting "
1467985226,2027-11-26,"Southpaw217","@Devinthedude007 actually the whole site has finally been taken over by those damn russians "
1467985259,2027-11-27,"ikimb0","MY TWEETS ARENT GOING THROUGH "
1467985560,2027-11-28,"arielk","Just finished a delicious breakfast, my last in Paris  I'll miss milk, europe has the tastiest milk in the world, I don't drink it in US."
1467986058,2027-11-29,"robkellas","iLearn is down and out, great considering finals are this week... "
1467986061,2027-11-30,"harmonicait","@Carmonium i'm stressed outttt "
1467986157,2027-12-01,"UNCMN","Also I shouldve Bern asleep an hour ago "
1467986284,2027-12-02,"Christiansegall","trying to figure out this twitter thing...none of my friends are on  yet. Soo much to see."
1467986323,2027-12-03,"beeryce","Re-pinging @Kyle44: Custom icons I made! =] look cool but the edges could be less square  might look bad on a diff background"
1467986374,2027-12-04,"yo_its_shannon","I want to be back in LA "
1467986559,2027-12-05,"The_B_Ho_Show","@enterbelladonna i dunno how to use the forum and i get frustrated with it. i'll miss talking to you on here. "
1467986889,2027-12-06,"BrianG2k","@lilbucknuts41 not an option "
1467986976,2027-12-07,"zerhynn","@georgeruiz Unfortunately one of those moments wasn't a giant squid monster. "
1467987098,2027-12-08,"mynameissasha","@thestar_rage I want one too    is the branch in MidV open too?"
1467987619,2027-12-09,"wildbill","@daNanner aw, sorry to hear that. "
1467987712,2027-12-10,"aishaisha","Change of plans, we ordered Macs instead. Time to hit the books! "
1467987736,2027-12-11,"roboppy","@polhillian YUP. "
1467987971,2027-12-12,"txcranberry","@NKDreamer did you see Donnie's tweet stats? almost 700 @ replies...and no JRK "
1467988366,2027-12-13,"alanzeyes","@tim_grainger nah, I haven't received my stimulus yet "
1467988612,2027-12-14,"jackdanielzz","@ikimb0 i just seen ur tweet . plz write bak if u get this. i havnt got one reply bak "
1467988885,2027-12-15,"Linda8286","@McCainBlogette Awwwww and you were trying to go to sleep 3 hours ago "
1467989188,2027-12-16,"littlefoxy","@stephenkruiser I'm so sorry to hear that.  It's always sad when we lose those close to us, as we loved them."
1467989855,2027-12-17,"ep0pe86","cant sleep but im still feelin like a piece of shit "
1467990115,2027-12-18,"whiskey_kitten","@stephenkruiser oh  my sympathies. it's a hard decision. i always hope my old border collie will go in her sleep. she's 14 too. *hug*"
1467990374,2027-12-19,"SammyBooker","@josephheustess ...well there was this really cool part where... i wont spoil it "
1467990530,2027-12-20,"patrogersisgod","@limbecky I'm doing the time warp without you and am sad. "
1467990628,2027-12-21,"joehnlein","@theresawhite this is true, lol but it's still a slap in the face after such a warm end of march "
1467992207,2027-12-22,"Huddy1124","I hate converting movies just to put em on my itouch "
1467992251,2027-12-23,"peaceandlove7","gross i have a pimple "
1467992351,2027-12-24,"angelistic","@Torturedlady yea  ma'naaaaaaaaaaaaaaaaaaaam (marwan accent) lol"
1467992521,2027-12-25,"miketownsend","one less follower tonight "
1467992592,2027-12-26,"koenn","@Unholyknight so did your mom last night.  brb while I figure out whether I just burned you or myself the most."
1467992696,2027-12-27,"pop_corn_","I feel like I am the only &quot;twitterer&quot; not on TweetDeck. "
1467992866,2027-12-28,"TheBoss63","@Wyldceltic1 He has Karate tournament in 8 weeks  "
1467992993,2027-12-29,"mf1077","going to sleep can't be up until 1am again...and no I didn't finish my statistics homework! "
1467993509,2027-12-30,"tgoldmann8","North carolina baby!! Aint nothin stopping them but the nba draft "
1467993608,2027-12-31,"mscproductions","Can't sleep again "
1467993829,2028-01-01,"jmbirney","I reaaly miss john mayer's twitters.  fuck rude people. Remove him if you don't like his tweets, bitchfucks."
1467993866,2028-01-02,"amanu","is going to have a late one at MQU today "
1467994306,2028-01-03,"katiehufford","im so tired of work...i need a life.... "
1467994316,2028-01-04,"kelseyblondie","just leavin work, my feet hurt "
1467994419,2028-01-05,"caityisawinner","@PlayRadioPlay that was so sad and unexpected.  i totally cried haha."
1467994519,2028-01-06,"cartrouble","Superneej: Morning! Bah Car won't start.. waiting for the ANWB.... "
1467995216,2028-01-07,"Reynaga12345","Still doing my homework!!! "
1467995217,2028-01-08,"ChrisVanPatten","A little sad "
1467995433,2028-01-09,"PamsLove","@deepbluesealove My Mom &amp; Dad both get up around 6...too early for me "
1467995609,2028-01-10,"stefanie_husen","should've been asleep two hours ago "
1467995759,2028-01-11,"lawschoolninja","@stephenkruiser So sorry to hear about your dog. "
1467996032,2028-01-12,"BkBap","Funny how the little things make me homesick, criminals breakn n2 a brownstone on LawNOrd CI made me misty "
1467996096,2028-01-13,"Beatmixology","@djsoulsister yeah, great vid. I had the 12&quot; single, but sold it a few years ago "
1467996633,2028-01-14,"mdzulkar9","im on val's mac in iitsc clubroom. still sweating "
1467996852,2028-01-15,"greatcorbinski","@stephenkruiser awww so sad!!!  I'm so sorry!!"
1467997236,2028-01-16,"alyssaisrad916","UpdatingFFE.  That gives me nothing to do for a good twenty minutes!"
1467997817,2028-01-17,"bellalucia","Hot compress not rily workng for pulled muscle  gng to bed, good night"
1467998037,2028-01-18,"amitgupta","Have an invite for &quot;Healthy Dining&quot; session at Ashok Hotel today with Exec Chef R.Chopra but damn workload - will have to skip it! "
1467998248,2028-01-19,"TheThreePeas","@stephenkruiser I'm so sorry to hear about your dog   wishing you happier days to come!"
1467998362,2028-01-20,"KWelkeBrom","@hellivina I miss 'em too. "
1467998485,2028-01-21,"sexygrneyes","@misstoriblack cool , i have no tweet apps  for my razr 2"
1467998601,2028-01-22,"Young_J","I'm off too bed. I gotta wake up hella early tomorrow morning. "
1467998657,2028-01-23,"Kena_Howard","still procrastinating... i hate organizing my clothes  there's just so much...."
1467998795,2028-01-24,"gerrymoth","Just been playing with the new Mobbler v0.4.0 and it adds some great new features, but won't play music on my E71, like v0.3.5 did "
1467998928,2028-01-25,"still_b_here","@latroneb oh but there's one bestie missing "
1467998954,2028-01-26,"joyindiscovery","@esuriospiritus time to come back to flawda for double dates! no, seriously, i'm sorry to hear that. "
1467998983,2028-01-27,"grantzobell","I'm up way to late to be working for a client 12:10 AM  #fb"
1467999423,2028-01-28,"elenarr","blegghhhh i have to go to work "
1467999499,2028-01-29,"jj_1983","Back at work  @ John Muir Dr http://loopt.us/KoqAbg"
1467999819,2028-01-30,"jacob_hilton","@DAChesterFrench I emailed you yesterday and u never responded "
1467999887,2028-01-31,"tmgeary","It's going to be a long year for A's fans. "
1468000014,2028-02-01,"purrtygurl717","Just got done watching the new House episode.Definitely one of the saddest episodes ever. "
1468000208,2028-02-02,"stevejabs","Man... taxes suck.  I'm horrified that i did something wrong on them.  TurboTax decided to keep around a lot of the stuff I turned off.  "
1468000700,2028-02-03,"sirultimos","Sleep time.  Tomorrow is gonna suck "
1468000743,2028-02-04,"Rayveniael","WTF Not Kutner!  Oh I'm so pissed @ House.  I mean really WTF   "
1468000812,2028-02-05,"Fang04","@AmberPacific i know i dont know why i said that "
1468000880,2028-02-06,"candicebunny","CASH RULES EVERYTHING AROUND ME "
1468000929,2028-02-07,"RobKardashian","Just picked up some oats from the market to eat for breakfast with my boy @adamgoldston now time to do work at USC... late night "
1468000948,2028-02-08,"Hanster7705","i feel sick  too much icecream"
1468000996,2028-02-09,"sambg7777","@faithgg45  this computer doesn't have shockwave...blah  no account yet"
1468001373,2028-02-10,"seriouslyben","@RubyRose1 awww wish i could go! but its in sydney "
1468001543,2028-02-11,"vanhall","@luxuryprgal hahaha suriously! I feel like everyone knows this show is a joke except lc! "
1468001960,2028-02-12,"SoledadP","I just can't spell today, i totally suck "
1468001978,2028-02-13,"dianaroua","are you vaccinated against chicken-pox?should I vaccinate my 3 yr old?I am SO confused about this damn thing "
1468002902,2028-02-14,"niko_the_best","@ school  at least last day!!!!!!"
1468002948,2028-02-15,"NakitaRose","Yawwwn! Gotta get up early tomorrow  who's ready for the weekend???"
1468003025,2028-02-16,"pinkflamingo9","i miss being at home for calving season...sad that black one died this morning  wish i had some bottle calves!"
1468003264,2028-02-17,"perrythebirman","@stephenkruiser i so sorry for your loss. my brother dog sam is sick w/cushings disease. "
1468003324,2028-02-18,"jj_1983","Back to work. I get to spend the next 8 hours alone in the dispatch room "
1468003327,2028-02-19,"SarahNicole26","there's a new kind of starburst: favereds. sounds fab, bc cherry and strawberry are MY fav red's but they added watermellon and its yucky "
1468003631,2028-02-20,"Theatergirl62","Well, so much for being productive on my 2 days off from Angels "
1468004048,2028-02-21,"squishymatter","@andreabakes Oh gee - insomnia sucks   Have you tried melatonin?"
1468004641,2028-02-22,"kow_shik","@vivekg86 Good to hear that we have support in NetBeans. But then its NetBeans you know "
1468004743,2028-02-23,"UmmUthman","@heidimontag I wish we would get it the same time at the rest of world. unfornately I am in Cairo and have to wait for mtva to play it "
1468004846,2028-02-24,"elohveee","heartbroken over little sandra. prayers are with the family. "
1468005022,2028-02-25,"stranger_danger","@hadtobeyou I'm at 900 words, it's all can do  I'll finish tomorrow maybe"
1468005297,2028-02-26,"fuzzywuzzy1","@shortiethug how come ur background covers the screen but mine is in the corner? "
1468006137,2028-02-27,"gamwyn","Wrote exactly three lines of dialogue tonight, then gave up. "
1468006169,2028-02-28,"kryptonsite","@ashman01 My only complaint about Facebook is they've changed it so much it's confusing "
1468006195,2028-02-29,"kristie__","Sliced my finger "
1468006296,2028-03-01,"shroedernz","going thru town and traffic on bypass is stink "
1468006362,2028-03-02,"woflln","Ugh can't sleep.  Wish i had a good cuddle to  Make me ass out "
1468006505,2028-03-03,"Skooj","I hate when software update downloads updates without telling me. I never know what's downloading when it is "
1468006591,2028-03-04,"rchlrchfrt","went to ihop again. Great for a diet   At least there were no kung foo pancakes this time. -Rachel-"
1468006681,2028-03-05,"TheCuriousCase","The internet is hating me. Night i s'pose. "
1468006748,2028-03-06,"Migg","@contactabe I'm so jealous.  I missed all of opening day this year "
1468006784,2028-03-07,"bonk_onthehead","It's so cruel having to wait for reviews to come in.  So far it looks like Star Trek will be the best film of the year!"
1468006962,2028-03-08,"sheilaelaine","Debating if I should just shower now, so I can sleep a little later tomorrow "
1468007450,2028-03-09,"jlkmustang","My stress always culminates with physical pain.  "
1468007676,2028-03-10,"caitd86","need to sleep. but cant "
1468007877,2028-03-11,"John2x","my little pinky finger hurts so much.. "
1468010183,2028-03-12,"marythedork","@sarahsaturday I'm sorry your gift card ran out.... That suck. "
1468010236,2028-03-13,"LeahPaskalides","home for spring break. no one is home tho "
1468010250,2028-03-14,"bgmahesh","I accessed oneindia.mobi from a Google phone (Android). It doesn't support Indic languages "
1468010346,2028-03-15,"Kelsey_Leigh","Why does school take over your life so much you don't get sleep anymore  .. I am still doing school work and have more to do as well"
1468010664,2028-03-16,"katdogs","@MTsiaklides aw I wish I could! I can't really speak to my yia yia because she doesn't speak english "
1468011003,2028-03-17,"Syppress","@winggato no free comp lol "
1468011315,2028-03-18,"carebearCC26","getting ready to clean the house from top to bottom "
1468012099,2028-03-19,"MaddiganROSE","crying  my friend is moving away tomorrow "
1468012103,2028-03-20,"xXRawrJanisXx","@swiftkaratechop STOP NOMNOMS!!!! ..you didn't share!  Night peoples!!"
1468012152,2028-03-21,"shuvra","thinks she is getting a cold that she caught from Daddy.  Oh no, my trip would be ruined. "
1468012289,2028-03-22,"widyatarina","@moony394 yeah  is it bcoz kal penn is a visiting lecturer somewhere n cant be on the show anymore? im gonna miss him "
1468012316,2028-03-23,"upsideumop","So the procrastination starts early in the quarter. I don't want to reaaaaad and write a paper "
1468012486,2028-03-24,"karenlikeslunch","What? Apparently it's 52 degress at 11pm in Washington State. I miss winter already "
1468012742,2028-03-25,"awesome_jordy","being bored at homee "
1468012912,2028-03-26,"itsjordanbitch","massage was great. i just spilled coke all over my desk  lame. watching the simpsons as i've finished all my hills dvds."
1468012988,2028-03-27,"aleskywalker","@nick_carter I will wait for you at fanclub chat.. even tough you're not my favorite "
1468013020,2028-03-28,"melvinchia","has a mild left inner ear infection.. and its got this irritating &quot;blocked&quot; feeling since sunday.. "
1468013135,2028-03-29,"JessicaHamby","@JaneBodehouse Hey there! Nope. My cuteness @HoytFortenberry is away for awhile "
1468013308,2028-03-30,"sineadfitz","It's only tuesday "
1468013368,2028-03-31,"JaniceMyNig","Haha not even yo. I just didn't know how to do that @thang to you on twitter  Haha"
1468013773,2028-04-01,"Zwaapeh","Someones alarm clock or a phone woke me up at 3am...Still got my headache from yesterday night "
1468013866,2028-04-02,"AndiVoci","@kalichosich awww poor puppy is she ok? "
1468013989,2028-04-03,"NikNaki08","i might break down and eat some buffalo wings tomorrow "
1468014152,2028-04-04,"lynea8472","Sittin here w/Kayla, I really really reallly dis-like having a brother.  He doesn't know when to stop. I'm waiting for the day when one of"
1468014191,2028-04-05,"alicebeneicke","Fed bokkie too many birthday treats-sicko "
1468014340,2028-04-06,"TommieGreen","'s Kinda Bummed. An Agency Just Told Me That I Didn't Have The 'LOOK' That They Were Going For. Ladies, Please Help Me Create The 'LOOK' "
1468014571,2028-04-07,"Monika29","Work laptop is officially dead .. Not happy at all.. "
1468014803,2028-04-08,"Danaye","My goodness, it's freezing down here !!!!! "
1468015006,2028-04-09,"TaraEn","@heidimontag why do you put up with him!!!!!  You should listen to your mom "
1468015014,2028-04-10,"idrisjoel","is stucked in Paris and can't even travel into France (for work) "
1468015635,2028-04-11,"r_i_p_86","@JoannaFBeckett, i don't think there's one close by. Last time I checked, the closest one was 70 miles away! "
1468017259,2028-04-12,"mishkia","aaaaand back to my literature review  At least i have a friendly cup of coffee to keep me company."
1468018354,2028-04-13,"courtneyjayne88","I am worried that I won't get my $900 even though I paid a buttload of tax last year ! "
1468018399,2028-04-14,"murielara","Okay, so.. STILL NO SCHOOL!!!! "
1468018434,2028-04-15,"milah89","IS PHONELESS  ...NOW OFF TOO SLEEP"
1468018610,2028-04-16,"CelesteChong","Reeked of alcohol at the dentist this morning + was drunk when i put on my tshirt, realised it had a huge stain. Dentist looked disgusted "
1468019147,2028-04-17,"torriRAWR","it is really cold "
1468019183,2028-04-18,"LittleOne1210","cant sleep  she wants to dream!!"
1468019369,2028-04-19,"emily_fox","Can't sleep  I hate these nights when I try to go to bed early and stay awake for hours. Poo!"
1468019453,2028-04-20,"Pan_duh","@rootbeersoup Yeah. Too bad people like a certain burrito-eating man exist. "
1468019679,2028-04-21,"gravitybomb","@Cronotriggers  that's sad."
1468020159,2028-04-22,"SpazOfDrool","just found out that my mum  and my adopted auntie are on twitter.. check them out my mum is TessM64 and my awesome as auntie is tania38"
1468020340,2028-04-23,"motof5","Cannot sleep....WIDE AWAKE!!...and I gotta go to work later too. Boy, am I going to have a crappy day. "
1468020550,2028-04-24,"lahood19","struggling with eam law "
1468020636,2028-04-25,"mfzbdale","Why can't I sleep like her  http://twitpic.com/2y3ty"
1468020819,2028-04-26,"policano","Bouts to start 24. Poor linny couldn't keep her eyes open.  she tired and has to work tomorrow morning. Night @ilovefatsusan."
1468020989,2028-04-27,"MJPhotographer","My 4 year old (18 year old) is driving me around the twist...i don't want to be like this "
1468021282,2028-04-28,"sfpoetic","Well, that sucked. "
1468021321,2028-04-29,"theresaxo","i have to be out of my place in 3 days...any help i can get packing/painting/cleaning is much appreciated. oh. and RIP my wall  "
1468021330,2028-04-30,"EvilChick","Opening a partially frozen beer= Beer on the toaster, under the oven and all over the counter. The kitchen smells like we run a speakeasy "
1468021397,2028-05-01,"allynrawr","@stewiebrittany no  i dont even know how to ride it"
1468021408,2028-05-02,"Hanster7705","@MonaSmith sadly, yes. i think i need counciling now "
1468021699,2028-05-03,"coletje1","making myself ready for school...don't feel like going, but have two tests "
1468022265,2028-05-04,"acecortinaboy","Smugness gone. My train also failed to turn up so I'm heading for Victoria followed by an unpleasant tube ride to the City. "
1468022377,2028-05-05,"mandakaye","Anybody know where my iPod went? "
1468022707,2028-05-06,"massacred_mind","aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible."
1468022727,2028-05-07,"DJNephilim","@lilibat never been able to afford to get them out. I'd much rather go through the extraction than continue with what I deal with now. "
1468023022,2028-05-08,"SleepyShadow"," Why do other pet care people try to run others out of business? Or send suspicious e-mails fishing for info?"
1468023065,2028-05-09,"alice_wonder","@kameelahwrites &lt;33 codez....they've been MIA tho "
1468023146,2028-05-10,"EikLovesYou","@reannaremick doesnt work on my cell  go to sleep! =P"
1468023365,2028-05-11,"addictedtotext","it's going to be nice again tomorrow and then the rain comes back. no nice weather for my birthday "
1468023488,2028-05-12,"djbabyyu","@taliasunset rock band is hard..on expert!!! "
1468023501,2028-05-13,"jennkitty","@beachbassbone: roomie was home all day. All he had to do was scratch at the door. Comforter has to goto large laundromat machines. "
1468023868,2028-05-14,"ChrisMoody","One of the hardest thing with this schedule, no one I can chat with at the end of my day usually "
1468024089,2028-05-15,"fats","they killed off a character on one of my favorite shows and now i'm upset "
1468024248,2028-05-16,"Cheri_Howell","jealous of my friends who got to see the new Star Trek film in Austin tonight. "
1468024469,2028-05-17,"jameseverton","Listening to Q! I got a really bad headache and a drivin lesson in ten mins.... Lucky me  i just wana sleeep!  "
1468024495,2028-05-18,"Moonflowerchild","@Steve_Buscemi SHUT UP you...I am hungry! And in Britain, home of the most boring suckassy breakfast in the world!  I MISS DENNYS!!"
1468030831,2028-05-19,"StrAbZ","good morning everybody! pkoi y fais pas beau  bon coffee time!"
1468031172,2028-05-20,"flashbrother","work again "
1468031217,2028-05-21,"Jallenwhit","Essay time.... "
1468031438,2028-05-22,"sunshinegarma","@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. "
1468031439,2028-05-23,"xmidnightdreams","@endearingevania I sure wish I could go with you guys tmrw. But as per usual, school interferes. "
1468031544,2028-05-24,"sunshinebliss","@widyatarina say what??? kal penn's leaving house?! noooooo!!! awww... i totally missed it tonight "
1468031563,2028-05-25,"emilyalltimelow","no! i lost a loyal "
1468031616,2028-05-26,"Breeze_81","played another hand very bad and lost half my stack "
1468031800,2028-05-27,"Leggetron","It's 6.20pm - early days in a looooooong night at work "
1468031805,2028-05-28,"OhMyChristine","@yaykimo It's sad it's the last season.  I wanna see when Spencer calls Lauren!"
1468031882,2028-05-29,"NesbyPhips","So Im done editing &quot;The Phipstape&quot;. Back 2 crack a brew and see what we got............. no trees though "
1468032209,2028-05-30,"JamesDeen","@rj i don't know what half of that means "
1468032348,2028-05-31,"babyKxox","homework homework homework "
1468032456,2028-06-01,"harvick29fan","worked his heart out today, doubling my weight at each station. Result: Stiff and pulled muscles... OUCH! "
1468032547,2028-06-02,"janeetmb","@MeLaMachinko now i feel bad for unfollowing. "
1468032572,2028-06-03,"Madrigal77","So... Tired... God I hate the new job, and only two days in "
1468032622,2028-06-04,"BreThayer","Sad about Kutner being killed off my fav show House! "
1468032862,2028-06-05,"lamarmcarter","happy for Coach Stringer (HOF c/o 2009!)...now if I can only finish my term paper on her "
1468032869,2028-06-06,"urbanrocker","I feel like shit. This is NOT the way I want to spend my birthday's eve "
1468033025,2028-06-07,"strifethe3rd","so far i have 311 on all my sites put together,  most of them were me checking out the updates i made......"
1468033122,2028-06-08,"Ember_X","has a lot on her mind. I needs to make some moneys. And ideas. Nowhere is hiring! "
1468033152,2028-06-09,"xGabii","@emiliexclarkex miss you "
1468033194,2028-06-10,"tygerbaby","@stephenkruiser I'm so sorry to hear about your dog "
1468033322,2028-06-11,"nubblecakes","Too much internet. How it plagues me "
1468033365,2028-06-12,"lcmroz","i miss my ex soo much "
1468033516,2028-06-13,"schofs_travels","Sodding M25   http://twitpic.com/2y3y0"
1468033903,2028-06-14,"nexusv2","oh I thought the pirate bay trial verdict was today :-s apparently it's in 10 days "
1468033983,2028-06-15,"patrick_ritchie","@featherinair call me back. "
1468034035,2028-06-16,"divingkid2001","is in study hall now, and i will log off immediately.  http://plurk.com/p/mzxbg"
1468034417,2028-06-17,"raciedo","it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. "
1468034467,2028-06-18,"gmthomas","I totally have like...  four girl options, and none of them seem viable "
1468034646,2028-06-19,"strifethe3rd","so far i have 311 veiws on all my sites put together,  most of them were me checking out the updates i made......"
1468034673,2028-06-20,"BOYTRONs","Listening to Bjork's All is full of Love... crying "
